Zc,E0Tn,betaTn,elastic
-11820.71589405,0.24337366,0.61774486,0.11173036
-11401.69824877,0.24376434,0.66199781,0.07573981
-11209.37904246,0.25716999,0.67279110,0.10337815
-13264.36047875,0.23264455,0.61994489,0.08392174
-12756.74029011,0.26242398,0.60570569,0.15467263
-12529.36374568,0.22965842,0.64078053,0.04944217
-13613.35429357,0.21663317,0.57838026,0.07714125
-13620.09052635,0.25474661,0.66810474,0.10107547
-11202.43558130,0.30075042,0.67880818,0.18440498
-13771.28530959,0.19981522,0.55449387,0.04755892
0.00000000,0.00000000,0.00000000,0.00000000
-15368.87527718,0.18374238,0.52497823,0.00000001
-12960.70438880,0.21011540,0.58561267,0.04623918
-13286.15071983,0.19315278,0.54695118,0.02571845
-11638.20679809,0.25976711,0.65925740,0.11932293
-11253.22402184,0.23354215,0.65405479,0.04623796
-11026.25691367,0.22289381,0.62924340,0.03432364
-10521.98474949,0.26554214,0.68181023,0.11647592
-7343.18143066,0.35389174,0.89070574,0.16749079
-7320.76937117,0.39577843,0.84218998,0.26410846
-7256.42346527,0.64636983,0.00064946,0.64636979
-7255.52779843,0.63549023,0.12629234,0.63395109
-7239.35610949,0.62508973,0.39920792,0.60927393
-7237.55255495,0.63697214,0.24127464,0.63134964
-7202.32478964,0.65573375,0.00060060,0.65573372
-7248.62246974,0.61069176,0.43131085,0.59173970
-7210.78250950,0.66874126,0.00061255,0.66874123
-7215.39213739,0.66092280,0.00060541,0.66092277
-7198.72657547,0.67155101,0.00061510,0.67155097
-7206.61545804,0.64342477,0.26831289,0.63653471
-7233.10873823,0.63997821,0.19596931,0.63629209
-7251.21533034,0.63774084,0.27375109,0.63050240
-7229.58775739,0.62714382,0.39306448,0.61186858
-7236.75847220,0.65654966,0.00060147,0.65654962
-7224.26184196,0.64968676,0.16333089,0.64716687
-7245.03721084,0.65664130,0.00060143,0.65664126
-7259.09693780,0.62829839,0.36394089,0.61525067
-7253.47652278,0.64839942,0.00059389,0.64839939
-7262.39789127,0.61972192,0.41697899,0.60229229
-7232.97390436,0.61823282,0.60267837,0.58113443
-7250.93905248,0.66194616,0.00094187,0.66194608
-7278.59821345,0.63273059,0.23105540,0.62754135
-7246.64539815,0.65604183,0.02581312,0.65597961
-7275.09907445,0.58790974,0.63711359,0.54397926
-7313.30928808,0.61224921,0.09789114,0.61128980
-7357.01033961,0.38050294,0.91930269,0.20311475
-7372.78543035,0.36149604,0.88303895,0.18750749
-10130.47508362,0.26409820,0.71289410,0.08655145
-11795.55321685,0.22106499,0.61213787,0.05447398
-11732.96787984,0.22145002,0.62701174,0.02966490
-10886.09411581,0.24429431,0.64485527,0.09348538
-13763.44537734,0.20442888,0.57069700,0.04351462
0.00000000,0.00000000,0.00000000,0.00000000
-13120.29791956,0.34580709,0.59991311,0.27476410
-13894.62266674,0.36272958,0.49339347,0.31898542
-13798.06669718,0.37306085,0.49097587,0.33112667
-15035.42431407,0.37101289,0.30110181,0.35573085
-705807.17470395,0.59986323,0.00054942,0.59986320
-14937.21110297,0.24326439,0.65852899,0.07780850
-14716.90952727,0.19426876,0.55505359,0.00000000
-14044.50411121,0.28815747,0.67176105,0.16659838
-39975.82705582,0.37973159,0.00971401,0.37971637
-12880.77702750,0.20947516,0.58393533,0.04593186
-12833.25443639,0.23030891,0.63453060,0.06099287
-12513.48747154,0.20564097,0.58470620,0.02019264
-11767.04317873,0.23324755,0.61398590,0.09068920
-10027.66459183,0.26107074,0.64998628,0.12807757
-10489.61254199,0.27017276,0.64918501,0.14617378
-7306.07406297,0.50139984,0.85766244,0.40161257
-7276.00519288,0.63605557,0.00188097,0.63605523
-7254.71800136,0.62901284,0.00057612,0.62901280
-7260.11191607,0.65408728,0.00060088,0.65408724
-7259.23658958,0.63412786,0.23264523,0.62887835
-7249.36227522,0.65640122,0.00060836,0.65640119
-7245.32204350,0.65078494,0.09830918,0.64987469
-7234.81298173,0.64294234,0.13979691,0.64107785
-7216.86775070,0.66454359,0.00060871,0.66454356
-7213.50201106,0.67105063,0.00061463,0.67105060
-7218.57837308,0.64285547,0.31529950,0.63331270
-7226.73342114,0.60528314,0.56616302,0.57192784
-7246.66365112,0.58076205,0.71118240,0.52471559
-7214.61496309,0.60239990,0.59138636,0.56572322
-7202.67007854,0.63033463,0.40445629,0.61423334
-7218.84814170,0.65906125,0.00075505,0.65906120
-7250.14198922,0.65160448,0.00077258,0.65160442
-7214.02286266,0.66745068,0.00061157,0.66745064
-7217.50321245,0.65788275,0.00060257,0.65788271
-7224.11417409,0.64939404,0.00158186,0.64939380
-7213.21192900,0.66408872,0.00060826,0.66408869
-7207.33191920,0.62833199,0.39784755,0.61270830
-7208.48467463,0.63029876,0.28882159,0.62213972
-7216.30286774,0.58990977,0.66978617,0.54133019
-7185.80309426,0.66665949,0.00061062,0.66665946
-7200.58060472,0.61181487,0.56501921,0.57897298
-7205.09140178,0.60284525,0.54591355,0.57176459
-7195.33315903,0.63858582,0.31668610,0.62889292
-7191.38601154,0.66415264,0.00113849,0.66415252
-7206.09285453,0.65728632,0.00060202,0.65728629
-7236.95546122,0.60188647,0.44823186,0.58108143
-7210.81242505,0.66121466,0.00071974,0.66121462
-7197.80089645,0.64944405,0.00059484,0.64944402
-7228.55915123,0.59868941,0.52797181,0.56945730
-7199.86852191,0.62667606,0.38507321,0.61201177
-7181.41141759,0.66547049,0.00104861,0.66547039
-7206.53067886,0.65877230,0.00060339,0.65877227
-7204.02955365,0.62456299,0.36108189,0.61164316
-7166.53816718,0.68178883,0.00062446,0.68178880
-7215.58829694,0.65227445,0.00059743,0.65227441
-7196.47298159,0.65046746,0.09118244,0.64968410
-7191.39187599,0.64888745,0.26312711,0.64231887
-7201.81839194,0.62977198,0.28949783,0.62156749
-7190.89523897,0.66121527,0.00060562,0.66121523
-7210.12718541,0.65154993,0.04806845,0.65133269
-7204.42695161,0.64183710,0.30911101,0.63265317
-7199.63939395,0.65729542,0.04501686,0.65710656
-7207.43465615,0.61292053,0.48562697,0.58888196
-7184.83774517,0.66998092,0.00061365,0.66998089
-7196.81066550,0.66219464,0.00150584,0.66219443
-7204.30210432,0.65842346,0.00081166,0.65842340
-7186.20179959,0.65909538,0.00060368,0.65909534
-7191.97242157,0.65420560,0.00059920,0.65420557
-7213.44069267,0.66019703,0.02383829,0.66014430
-7275.64601846,0.63867131,0.00142240,0.63867111
-7229.68537911,0.64393510,0.02191941,0.64388940
-7232.95011151,0.61130359,0.00827546,0.61129673
-8202.02747957,0.33335901,0.76705617,0.19761647
-11688.78264039,0.20934947,0.56180647,0.07185369
-12228.99220553,0.20922091,0.58309869,0.04607480
-12761.77201155,0.31496986,0.61069181,0.23134458
-11099.20537754,0.24499149,0.65354951,0.08773697
-15407.44213614,0.22155982,0.60536597,0.06477984
-14067.60076371,0.21996843,0.59929512,0.06625455
-14332.34441903,0.31989454,0.63883115,0.22877855
-14688.13934608,0.24514424,0.64681780,0.09404772
-14392.31015225,0.25479946,0.62532677,0.13046513
-14612.04901737,0.27212617,0.65429305,0.14700502
-13846.40750283,0.30046824,0.63912772,0.20060369
-14254.79219223,0.29470795,0.69294709,0.16742538
-13490.99281688,0.31055611,0.60678870,0.22658666
-14298.98972458,0.30179997,0.67220321,0.18902571
-13905.06593080,0.31395851,0.66725303,0.20983251
-13560.38452836,0.28997106,0.72847602,0.13811315
-11162.17944864,0.29993416,0.71374341,0.16599810
-16878.86183765,0.19210986,0.54407621,0.02537479
-12440.39418611,0.21965592,0.61448091,0.04465806
-11798.45577405,0.20182748,0.57578036,0.01107984
-10395.14288050,0.28753842,0.71203007,0.14343102
-10269.31969065,0.24476391,0.66714449,0.07339520
-8742.40912764,0.29454856,0.78629253,0.10498810
-8543.29350335,0.40024375,0.67431155,0.32325654
-7241.46456345,0.60087062,0.35356462,0.58798983
-7220.31547622,0.65037073,0.15969314,0.64796459
-7208.28977069,0.66479237,0.00060890,0.66479233
-7213.58042326,0.64376839,0.15016500,0.64161937
-7232.04871973,0.62897307,0.27864605,0.62136606
-7194.35561552,0.66539512,0.14019156,0.66358352
-7211.61405399,0.65966057,0.00060421,0.65966054
-7217.82958811,0.65627067,0.04155218,0.65610951
-7228.15690121,0.59884703,0.61234984,0.55918123
-7226.33673313,0.65685773,0.00067630,0.65685769
-7209.91926213,0.66113064,0.18911059,0.65780907
-7224.62935700,0.67261381,0.00116296,0.67261369
-7230.26802397,0.65929012,0.00120899,0.65928999
-7236.86351742,0.66140703,0.00218308,0.66140659
-7233.84973649,0.61904061,0.40345617,0.60271976
-7248.47171249,0.62935320,0.28845657,0.62120252
-7220.10372861,0.65281386,0.00059792,0.65281383
-7249.02301916,0.63966259,0.29239726,0.63142296
-7253.34032637,0.64065801,0.14812433,0.63855692
-7221.62792246,0.67035552,0.00122729,0.67035538
-7292.87315531,0.60681879,0.37709136,0.59229199
-7986.13541719,0.52118712,0.12754377,0.51927185
-7800.15223939,0.48058227,0.55991499,0.43881087
0.00000000,0.00000000,0.00000000,0.00000000
-10632.93711776,0.31010180,0.67146284,0.20231779
-11810.44462375,0.33109878,0.57723487,0.26231544
-11845.56358139,0.24053884,0.66221192,0.06434025
-13709.04402039,0.16519523,0.47198636,0.00000000
-13290.09229117,0.32727310,0.61932142,0.24519727
-13899.27510695,0.30187445,0.68591151,0.18301652
-14403.56029371,0.27633037,0.65787499,0.15277609
-13671.54204866,0.27947896,0.64490584,0.16480384
-14230.50082070,0.30124807,0.60178619,0.21537744
-14280.02229017,0.25536266,0.64660342,0.11829342
-15477.89997334,0.23606681,0.62527518,0.08850892
-16280.31630771,0.33174516,0.56423344,0.26656299
-16491.28186791,0.27750374,0.65872071,0.15444736
-16803.04977227,0.25959873,0.64748202,0.12663120
-16479.30834317,0.30815377,0.59958146,0.22565516
-16822.40705259,0.27524603,0.62715684,0.16606620
-18499.71507297,0.25457182,0.64364063,0.11856786
-13165.98004209,0.29313552,0.64608982,0.18652883
-14079.44690555,0.33035479,0.56007924,0.26590866
-11389.41241551,0.34123049,0.68142531,0.24404208
0.00000000,0.00000000,0.00000000,0.00000000
-12644.72882296,0.21994211,0.58541802,0.07995020
-10900.00618451,0.25619853,0.63889270,0.12504063
-7295.10923973,0.49902069,0.70951730,0.43284331
-7267.27047379,0.61740246,0.10512312,0.61630517
-7241.71402855,0.62269587,0.30950169,0.61320120
-7236.57322851,0.65324052,0.00146155,0.65324032
-7226.25372050,0.64774934,0.20572561,0.64373491
-7223.50993185,0.65852855,0.00060316,0.65852852
-7223.76793015,0.64673884,0.16147173,0.64426483
-7239.81709782,0.65836920,0.00060301,0.65836916
-7224.59213455,0.65005139,0.08052763,0.64944009
-7201.80259457,0.67158461,0.00061512,0.67158457
-7205.69667651,0.64137947,0.26167315,0.63480682
-7207.92137982,0.67023288,0.00097592,0.67023280
-7199.26827258,0.66596131,0.00156829,0.66596108
-7219.71003433,0.64278983,0.16749238,0.64011108
-7213.08260560,0.66813260,0.00061196,0.66813257
-7208.49949603,0.64182958,0.27794556,0.63441440
-7202.93300451,0.66615332,0.00063719,0.66615329
-7233.62899468,0.63994678,0.26591913,0.63314259
-7213.09235867,0.66450747,0.00065247,0.66450744
-7216.55547706,0.61284339,0.50581982,0.58671539
-7215.18915152,0.66534337,0.00092860,0.66534329
-7233.50563364,0.58537480,0.69400372,0.53259987
-7217.55062630,0.62373647,0.38900446,0.60869527
-7201.82456304,0.66621876,0.00083518,0.66621870
-7218.24248004,0.65646490,0.00060127,0.65646487
-7220.18133888,0.63288540,0.29401436,0.62446336
-7190.04138089,0.67073726,0.00061456,0.67073723
-7194.63685485,0.61212604,0.50413362,0.58614404
-7197.17891173,0.64462538,0.25706500,0.63831559
-7203.48984695,0.65952182,0.00103996,0.65952172
-7205.13370466,0.63963184,0.22657638,0.63469688
-7186.75975644,0.65286211,0.12345096,0.65143075
-7179.88809610,0.65620960,0.08622343,0.65551531
-7185.55375142,0.61900315,0.46706823,0.59702696
-7197.22803788,0.67006445,0.02212425,0.67001971
-7225.64568024,0.61003702,0.42110116,0.59196512
-7193.42118594,0.63138666,0.34412603,0.61979216
-7190.30566697,0.65508198,0.11120709,0.65392464
-7194.90376384,0.64212942,0.17382318,0.63924089
-7208.42848655,0.59496806,0.58662407,0.55841861
-7199.59546878,0.64868589,0.11751974,0.64738053
-7201.45753111,0.60906392,0.49918679,0.58346670
-7212.91025589,0.64428682,0.11618982,0.64300213
-7215.03373775,0.62616684,0.33994575,0.61475883
-7183.84731841,0.63527309,0.36509002,0.62228915
-7192.97916890,0.66196238,0.01469327,0.66194241
-7226.07478662,0.62172095,0.33687811,0.61043820
-7211.82932843,0.58588211,0.72336435,0.52835499
-7189.11275318,0.65596246,0.05599523,0.65566962
-7182.85568339,0.65909335,0.12722924,0.65758734
-7264.11210034,0.58265443,0.61364965,0.54162429
-7190.99327001,0.62943120,0.41400468,0.61252522
-7219.71698384,0.65203942,0.04553034,0.65184466
-7215.00594521,0.63865883,0.00058496,0.63865879
-7265.75035415,0.61468332,0.04084560,0.61451706
-7382.04100252,0.36142847,0.86439458,0.19774032
-11746.96993973,0.23192832,0.60317832,0.09603279
-12941.75629809,0.24320286,0.57727017,0.13537218
-12407.92909407,0.32443385,0.61205567,0.24365413
-12222.86942556,0.28565571,0.67770351,0.15917642
-28519.03237504,0.23172415,0.30727623,0.20525543
-16302.28748842,0.28839503,0.61868090,0.19048058
-16154.13516752,0.28878123,0.60258083,0.19726734
-16573.43008155,0.31323746,0.60444615,0.23100152
-16700.78546884,0.30703724,0.62195063,0.21653198
-16313.39785350,0.31166622,0.62597610,0.22166345
-16224.02717429,0.32102587,0.61834364,0.23710730
-16457.76700387,0.34510636,0.47199622,0.30299802
-16191.45061018,0.30584652,0.63929307,0.20851110
-15971.38561012,0.32472678,0.59594979,0.24887919
-16026.85318466,0.32140508,0.60873674,0.24063993
-16714.04650154,0.30454719,0.57108712,0.22977550
-12890.71816987,0.33924712,0.69817698,0.23532073
-14937.56012040,0.27306740,0.60885696,0.17074608
-14503.09596056,0.32438361,0.57714873,0.25381074
-12930.34157873,0.22641998,0.61430602,0.07097852
-12677.73743992,0.23496540,0.62244714,0.08801867
-11913.06420090,0.26586078,0.67021753,0.12512390
-11085.93587840,0.27938378,0.69888955,0.13498366
-8025.28711213,0.33588424,0.80908881,0.18062862
-7262.86610875,0.56734059,0.55444349,0.53312092
-7238.56659256,0.64500393,0.07545434,0.64446306
-7254.17348024,0.60690249,0.44085583,0.58696021
-7242.23558349,0.59866800,0.57980117,0.56322520
-7216.23393897,0.63237164,0.33882869,0.62115239
-7218.59434780,0.65886909,0.00060347,0.65886905
-7223.12331070,0.65325327,0.00061456,0.65325323
-7229.33469257,0.65718309,0.00060193,0.65718306
-7221.19825647,0.66326274,0.00063427,0.66326271
-7219.28679090,0.66437076,0.00097388,0.66437067
-7233.63565654,0.65604791,0.00082802,0.65604785
-7223.71410467,0.63390760,0.31183760,0.62444104
-7247.56690418,0.62456909,0.34302849,0.61292099
-7234.56440533,0.65152664,0.01294148,0.65151089
-7228.22053415,0.65678871,0.00060156,0.65678868
-7240.35475292,0.62370005,0.37363860,0.60983608
-7227.42800508,0.63933032,0.23548086,0.63399565
-7195.11486395,0.67679331,0.00064694,0.67679327
-7233.79875161,0.60733758,0.46191987,0.58542388
-7216.44047002,0.65658895,0.00060138,0.65658891
-7219.61433922,0.65619692,0.07200611,0.65571278
-7256.42328776,0.64126801,0.00058737,0.64126798
-7229.42486366,0.64603219,0.00084971,0.64603212
-7254.72790286,0.57491626,0.53406353,0.54368077
-10915.92809577,0.19412077,0.55463077,0.00000002
-12255.59736930,0.22848692,0.61306426,0.07851698
-10437.36344432,0.29433478,0.72931053,0.14654682
-12813.19468330,0.28499458,0.71902115,0.13375524
-12310.75243293,0.29626952,0.68982529,0.17170587
-15001.30811380,0.29069386,0.58539539,0.20621268
-16179.47720226,0.21493008,0.58807704,0.06188860
-16164.90385747,0.29327927,0.66109623,0.18020633
-16632.32800436,0.31086909,0.60796008,0.22663119
-16178.66498591,0.31633522,0.66706519,0.21344418
-16406.83856800,0.27876017,0.67722064,0.14671513
-15183.65521416,0.31001357,0.65301617,0.20945339
-16757.64529035,0.30456787,0.61634072,0.21500417
-16591.88716609,0.29129743,0.64249159,0.18516682
-16463.78272184,0.32946806,0.55944053,0.26497155
-16606.48989564,0.31025976,0.58037500,0.23451827
-16669.60931907,0.30823716,0.59848243,0.22612596
-16740.45084719,0.30679558,0.62502182,0.21510143
-16538.80963185,0.32058991,0.51725351,0.26458056
-16106.72448640,0.26750202,0.61095778,0.16072284
-15197.22375205,0.30272104,0.60564225,0.21611737
-13905.70187075,0.31293381,0.58443948,0.23682336
-13779.76315671,0.30405595,0.61285954,0.21549806
-10934.14686406,0.16843592,0.47405188,0.02901418
-11412.93859293,0.23289105,0.62480433,0.08010391
-7178.92824105,0.63136230,0.00889176,0.63135463
-7180.92785441,0.63132808,0.16084228,0.62881320
-7175.41473143,0.57435913,0.69442815,0.52039905
-7162.24882800,0.61320355,0.37638690,0.59888594
-7099.49635188,0.67754989,0.01659169,0.67752500
-7103.02413700,0.66038001,0.00060485,0.66037997
-7099.15457008,0.65661620,0.00060141,0.65661616
-7111.71303727,0.61428743,0.50587857,0.58821738
-7106.14112923,0.64563207,0.26962218,0.63869828
-7121.12823471,0.65529039,0.00091806,0.65529031
-7102.90967126,0.66887588,0.00061277,0.66887585
-7098.44218298,0.64037569,0.30124832,0.63163604
-7106.20788935,0.62973076,0.36254336,0.61681417
-7074.06170201,0.65731006,0.11716434,0.65602964
-7081.74464868,0.65294000,0.12878154,0.65138240
-7099.52466270,0.65783649,0.00062101,0.65783645
-7073.48901010,0.66153673,0.00060592,0.66153670
-7081.94739236,0.65783236,0.00060288,0.65783233
-7112.54062596,0.59440022,0.66255421,0.54729956
-7097.35428467,0.59850554,0.58069909,0.56293915
-7087.88039167,0.63957234,0.19742657,0.63582864
-7098.86872044,0.62394760,0.29337812,0.61544045
-7081.77718036,0.65750512,0.00100368,0.65750503
-7062.05875833,0.66036663,0.00082377,0.66036657
-7070.24418723,0.64196249,0.21117369,0.63769353
-7042.34127315,0.61288877,0.53362115,0.58373845
-7043.25189739,0.62593113,0.40739892,0.60947353
-7037.31365267,0.63637714,0.36401382,0.62349328
-7049.24754207,0.65289972,0.09419587,0.65206680
-7054.64130399,0.65049665,0.00059580,0.65049662
-7060.63265241,0.64412860,0.15062831,0.64196750
-7039.35629622,0.65607789,0.00229143,0.65607740
-7054.33372753,0.63938662,0.17326507,0.63650428
-7045.16295130,0.65937239,0.00148142,0.65937218
-7036.46331446,0.67151336,0.00067883,0.67151332
-7031.78764080,0.66170370,0.00073378,0.66170365
-7055.96964957,0.61255740,0.39520858,0.59673555
-7031.24193596,0.60973502,0.53377577,0.58040892
-7028.73094750,0.61780602,0.45432559,0.59699150
-7037.35512615,0.65208012,0.00114450,0.65207999
-7053.20322520,0.60337695,0.47371018,0.58015048
-6998.46286757,0.66860135,0.00091066,0.66860127
-7020.31571625,0.65776447,0.00885234,0.65775717
-7020.43106372,0.64262616,0.22465205,0.63779777
-7056.60443584,0.62640427,0.31159804,0.61683739
-7019.85856954,0.64563196,0.13454834,0.64391224
-7075.85412753,0.64423368,0.08415396,0.64356002
-7018.35519077,0.65652808,0.00060133,0.65652805
-7037.22876885,0.63341318,0.23313847,0.62813529
-7022.76917940,0.59900953,0.64979793,0.55415552
-7010.57547928,0.60945640,0.52569737,0.58101917
-7058.78167135,0.59293844,0.45389736,0.57126018
-7070.39774981,0.53489055,0.71654339,0.47245336
-7767.93279858,0.29739265,0.79348614,0.10636687
-12060.48897944,0.17075251,0.48526518,0.01760222
-14156.96550739,0.16069376,0.45654441,0.01701376
-13355.51913561,0.27157820,0.63110276,0.15800034
-14634.78733702,0.28966143,0.67552287,0.16734150
-15212.95778174,0.25884801,0.63922934,0.13018087
-16412.89873828,0.19772446,0.55717721,0.03263855
-16362.09630618,0.26368234,0.60849991,0.15546717
-16694.47213648,0.26874301,0.64021938,0.14836577
-17452.00956370,0.27368961,0.62125117,0.16621300
-16753.54179370,0.25645567,0.61670300,0.13849185
-16914.87353735,0.26351121,0.65968890,0.12699390
-16899.82060853,0.27243944,0.63069399,0.15967411
-16815.16804675,0.27515036,0.63127847,0.16398152
-16727.57776074,0.31664707,0.58028990,0.24293036
-16636.16277403,0.28924122,0.63657934,0.18444352
-16560.05898905,0.31579834,0.61377375,0.23147486
-16745.77640182,0.32386239,0.58977982,0.24955244
-16097.17954037,0.27328760,0.63997145,0.15657135
-16347.70941249,0.27713317,0.60160266,0.18018571
-15454.92952106,0.25547803,0.65420337,0.11331912
-13609.17365061,0.28232354,0.66558460,0.15949523
-13929.38667980,0.21362903,0.59676968,0.04484353
-12766.40910182,0.21193230,0.57669947,0.06460626
0.00000000,0.00000000,0.00000000,0.00000000
-7781.55869506,0.28800832,0.79403386,0.07558963
-7065.52940858,0.38626750,0.89951474,0.22379578
-6992.29809002,0.66755589,0.07124590,0.66708999
-7054.56796218,0.63398463,0.13615843,0.63219100
-7020.83713887,0.66087214,0.00061232,0.66087210
-7017.05764055,0.66212256,0.00064808,0.66212252
-7038.23989157,0.65364541,0.00059869,0.65364537
-7018.60143576,0.65281122,0.00059809,0.65281119
-6972.77315957,0.67850776,0.00062146,0.67850772
-7016.94566876,0.62858671,0.31402379,0.61890339
-6999.09061359,0.61337108,0.56053462,0.58114947
-7027.68841884,0.65600831,0.00060231,0.65600827
-7031.59988794,0.61923615,0.39752887,0.60340271
-7039.36414187,0.63854055,0.18949502,0.63508681
-7023.61407560,0.63783634,0.33340951,0.62707086
-7050.87853669,0.60356701,0.55827687,0.57106321
-7036.86436728,0.62975985,0.32094318,0.61966073
-7013.48668215,0.65646319,0.00090056,0.65646311
-7006.40243526,0.67724197,0.00085416,0.67724191
-7034.03145919,0.66470120,0.00097158,0.66470111
-7033.29737645,0.65486127,0.00059980,0.65486124
-7051.85221097,0.64248796,0.16969795,0.63973674
-7080.62516721,0.63842459,0.00058474,0.63842456
-7039.76751547,0.61289895,0.42340993,0.59471322
-7120.81764456,0.51590920,0.69598336,0.45477926
-12925.89186717,0.19241961,0.54508766,0.02506067
-12309.16244666,0.19293106,0.55000288,0.01287454
-18358.09789676,0.17649473,0.48843996,0.04387624
-13279.96891815,0.24569430,0.65403090,0.08924981
-15535.62360064,0.28877386,0.65588791,0.17519188
-15320.59429503,0.26595838,0.67133870,0.12459391
-16021.42901983,0.23386073,0.63056987,0.07734722
-16263.98860591,0.27374116,0.65581658,0.14915608
-16594.74092927,0.26702600,0.66170479,0.13291300
-16786.18261835,0.29388868,0.62497182,0.19627356
-17170.75785790,0.30939020,0.62457636,0.21894196
-16967.56195069,0.26383096,0.66107083,0.12677729
-17254.76743541,0.27767330,0.63377677,0.16702551
-17192.31287453,0.27929381,0.62725297,0.17264954
-17289.22499169,0.30742940,0.59140717,0.22730362
-17382.91965076,0.23927583,0.62063607,0.10033572
-17686.62614839,0.25966990,0.65399870,0.12261098
-17236.88979237,0.26931079,0.61930583,0.15982706
-16701.91201266,0.27988459,0.63677573,0.16930350
-16603.77760755,0.25550250,0.64818012,0.11753589
-16341.39805865,0.26521060,0.63283588,0.14586881
-16269.77469933,0.21670481,0.58501236,0.07096930
-13532.65099232,0.25874067,0.62647476,0.13736478
-13322.16484411,0.34727583,0.47193842,0.30547763
-13400.97688473,0.34991348,0.55527834,0.29097856
-10768.76778974,0.15873863,0.44918362,0.02194598
-7049.80609995,0.58705572,0.37176911,0.57245386
-7046.31335616,0.60999846,0.40399880,0.59338375
-7018.30264155,0.63002236,0.35209601,0.61785245
-7003.27767402,0.66175333,0.00060611,0.66175329
-7001.95262277,0.63172781,0.36580366,0.61861783
-7011.15302424,0.65691838,0.00060169,0.65691835
-6988.65089058,0.66734284,0.00061123,0.66734281
-6999.86222425,0.62063869,0.43267662,0.60187978
-6971.92849952,0.65372393,0.23509856,0.64852466
-7012.12794209,0.66127466,0.00060567,0.66127463
-6979.29244354,0.66939299,0.03265618,0.66929540
-7010.30807498,0.65461185,0.00059966,0.65461181
-7001.54737148,0.65668501,0.01890744,0.65665166
-7002.40065040,0.60804752,0.56040476,0.57554342
-6995.85955720,0.64342150,0.23870669,0.63797419
-6996.41719770,0.65791762,0.00060260,0.65791758
-7053.09105958,0.60565157,0.41139004,0.58828709
-7032.75123302,0.61387071,0.36572046,0.60037713
-6996.40085013,0.57878634,0.74942236,0.51593941
-6975.75152887,0.63452610,0.36666508,0.62141297
-7014.53543673,0.59419576,0.57180124,0.55947870
-6982.66675986,0.66231585,0.00071880,0.66231580
-6972.15251375,0.66291292,0.00095829,0.66291284
-6991.77308148,0.62409820,0.38554775,0.60933513
-6963.88493245,0.65166598,0.00059687,0.65166595
-6979.87482756,0.63380158,0.24250315,0.62809274
-6993.71943212,0.58313909,0.71855325,0.52611990
-6978.22879938,0.64887012,0.11993304,0.64751092
-6951.20562944,0.67165851,0.00061520,0.67165848
-6964.93698220,0.65083458,0.13584350,0.64909560
-6991.13601400,0.61695766,0.44004068,0.59742478
-6998.02241447,0.64792932,0.06441110,0.64753701
-6996.92072896,0.65734057,0.00060437,0.65734054
-6962.73620438,0.66303459,0.00116463,0.66303446
-6949.70352261,0.66692842,0.00061107,0.66692838
-6964.61322941,0.63798373,0.27624261,0.63061500
-6987.13817955,0.61302297,0.44713135,0.59271087
-6981.26621172,0.64317420,0.26138564,0.63663455
-6964.22848816,0.66915337,0.00153333,0.66915315
-6959.75207651,0.64582471,0.17610017,0.64287688
-6960.98582102,0.66585369,0.00090329,0.66585362
-7010.15523523,0.62758407,0.00057481,0.62758404
-6975.01520579,0.66201176,0.00060642,0.66201172
-6970.94330255,0.65054618,0.16015306,0.64812679
-6974.52351145,0.65963759,0.00060418,0.65963756
-6967.61153620,0.66412747,0.00065260,0.66412743
-7059.02604913,0.59786068,0.43213739,0.57841283
-6991.65626968,0.63261946,0.32016688,0.62261569
-6972.53873389,0.65958388,0.00060415,0.65958384
-6996.21118683,0.65232345,0.00068169,0.65232341
-7004.25972728,0.57252607,0.72937964,0.51246147
-7098.50255674,0.39481989,0.81974803,0.27122751
-7056.02184437,0.37549341,0.90636346,0.20090345
-13670.10960480,0.33481166,0.55938296,0.27160166
-12477.64831027,0.28662638,0.57020789,0.20573136
-15895.26919772,0.27572213,0.64351871,0.15903912
-16127.63440716,0.25250775,0.64596094,0.11245058
-16346.82687587,0.26304770,0.64876125,0.13279656
-15096.95995242,0.25550449,0.63786819,0.12425883
-17002.45623765,0.26099801,0.65114273,0.12720680
-16678.83599226,0.30458167,0.58339804,0.22600159
-17138.70581777,0.29994500,0.62953973,0.20351356
-16800.86303197,0.32449929,0.55362680,0.26029448
-19272.23963281,0.26347541,0.61258266,0.15313473
-17288.51503048,0.27285965,0.62244612,0.16428966
-17144.08860210,0.29500761,0.60094775,0.20685759
-17540.02499781,0.24715849,0.63765112,0.10620239
-17325.68492379,0.28106008,0.65057272,0.16476429
-17239.46838426,0.27843466,0.67690175,0.14627662
-15654.98388552,0.25496881,0.64807498,0.11644289
-16325.96607082,0.25019415,0.65746232,0.09821236
-16217.12365115,0.30350407,0.57964233,0.22573554
-15881.33659816,0.29157773,0.62084894,0.19442101
-15916.78546250,0.22984543,0.60510654,0.08930322
-14519.65084603,0.23435783,0.64188925,0.06671523
-10294.60845657,0.33800335,0.76448066,0.20652725
-12632.27003149,0.18787047,0.52729898,0.03514111
-11133.44759732,0.24806760,0.63704516,0.10873721
-7100.28926737,0.37702303,0.86921843,0.22269402
-7051.52592319,0.64576286,0.00129223,0.64576270
-7023.54647729,0.65522193,0.00060014,0.65522190
-7039.48899614,0.65790315,0.00070044,0.65790310
-7087.08537079,0.65297205,0.00068375,0.65297200
