Zc,E0Tn,betaTn,elastic
-9312.88110906,0.58109214,0.00053225,0.58109211
-9347.50228056,0.58563877,0.11054691,0.58435926
-9550.32734080,0.59882229,0.00054847,0.59882226
-9777.97525206,0.59496596,0.00078475,0.59496590
-10003.14018828,0.59582697,0.00054573,0.59582694
-10295.44271192,0.58400214,0.00053492,0.58400211
-11945.47396649,0.34896931,0.85939203,0.17693681
-12709.62834947,0.44569168,0.39975228,0.42316113
-13276.53901183,0.40416317,0.55476802,0.35446627
-16538.79549762,0.29197301,0.76441626,0.11690827
-16525.60933611,0.50726849,0.12923145,0.50524793
-17186.21303344,0.49090703,0.00102926,0.49090690
-17131.28210264,0.54148482,0.00049598,0.54148479
-17227.02969884,0.50000739,0.18117474,0.49597018
-17869.51738439,0.48332588,0.14418755,0.48068402
-18340.43671446,0.47784489,0.00062992,0.47784484
-84722.70230839,0.71895598,0.00065850,0.71895595
-18279.28310792,0.56440472,0.00051695,0.56440469
-18309.42892077,0.52086834,0.00047714,0.52086831
-18146.28549276,0.47190543,0.23203199,0.46486501
-402748.76021816,0.73690729,0.00067495,0.73690725
-32679.18728352,0.50080963,0.00045870,0.50080961
-17051.64278436,0.48432023,0.22088169,0.47811031
-17030.70381406,0.46868030,0.29323976,0.45730461
-17068.60305998,0.40420330,0.60174520,0.34499767
-843027.42806006,0.61221917,0.00056074,0.61221914
-13330.67432484,0.22603431,0.64531333,0.00888374
-11444.61345035,0.34123777,0.70493996,0.23572870
-10450.93396515,0.56834211,0.00052798,0.56834208
-10055.16654208,0.59232148,0.00054256,0.59232145
-9809.13108110,0.60282654,0.00122207,0.60282639
-9592.65295874,0.60510297,0.00055422,0.60510294
-9379.72094227,0.61361421,0.00056202,0.61361417
-9231.53706097,0.61144715,0.00056003,0.61144712
-9089.97598551,0.59944943,0.00054906,0.59944940
-8935.39512087,0.60218089,0.00055155,0.60218086
-8798.80599033,0.59323129,0.00054335,0.59323126
-8588.58725401,0.60025406,0.00054978,0.60025403
-8438.68317941,0.58748169,0.00053808,0.58748166
-8215.89235410,0.58453625,0.00205082,0.58453580
-7795.13862009,0.61659537,0.00078560,0.61659531
-7441.47090612,0.68489065,0.03384440,0.68478821
-7568.25766239,0.67743857,0.00095379,0.67743849
-7450.42717703,0.70402007,0.00084809,0.70402001
-7466.32603937,0.71093179,0.00065117,0.71093175
-7428.85117113,0.70689078,0.00064745,0.70689075
-7333.41891145,0.74825404,0.00068599,0.74825400
-7341.38814345,0.74919381,0.00070031,0.74919377
-7349.69481877,0.74896609,0.00068601,0.74896605
-7356.97020304,0.75005332,0.00068699,0.75005328
-7369.79803197,0.75049901,0.00068741,0.75049897
-7385.54713422,0.74939559,0.00068639,0.74939555
-7391.24513276,0.75085637,0.00068775,0.75085633
-7386.64689960,0.75012592,0.00068706,0.75012588
-7371.28724166,0.75134468,0.00068819,0.75134464
-7364.93762894,0.74915186,0.00068619,0.74915183
-7347.49440740,0.74987917,0.00068684,0.74987914
-7336.69923115,0.75275075,0.00068947,0.75275071
-7344.74517703,0.72568816,0.00066470,0.72568813
-7319.36881212,0.74590912,0.00068321,0.74590908
-7462.98875101,0.69995936,0.00064111,0.69995932
-7554.42468862,0.68047150,0.07598075,0.67995167
-7759.71244254,0.63079586,0.00057777,0.63079583
-8160.39639884,0.57675495,0.00147900,0.57675472
-8244.59080943,0.60731850,0.00055625,0.60731847
-8542.83575300,0.58446772,0.00053532,0.58446769
-8681.75709077,0.59568690,0.00054561,0.59568687
-8827.81866909,0.60518540,0.00055430,0.60518537
-8983.38412163,0.59648714,0.00054633,0.59648711
-9116.41339987,0.61580563,0.00056403,0.61580560
-9286.76373318,0.62044319,0.00056847,0.62044316
-9464.58014326,0.61254696,0.00056104,0.61254693
-9647.70071301,0.60788230,0.00055677,0.60788227
-9871.45619627,0.60169044,0.00055110,0.60169041
-10146.43516805,0.59047727,0.00054083,0.59047724
-10642.41844399,0.54437623,0.08064624,0.54364397
-11398.61058179,0.35453531,0.80706993,0.21425092
-17284.24384101,0.17462063,0.49891610,0.00000000
-2562949.87505944,0.66714248,0.00061105,0.66714245
-16996.05361683,0.52758680,0.03716550,0.52742642
-17195.67738387,0.51566565,0.07601044,0.51497894
-17500.22574285,0.51840263,0.00218296,0.51840207
-18417.79153013,0.44978405,0.24730427,0.44137701
-18342.97004289,0.49594972,0.00048266,0.49594969
-18285.45164321,0.51617457,0.00131958,0.51617436
-18288.95982142,0.52656136,0.00048231,0.52656133
-1802297.83903728,0.85880261,0.00078659,0.85880256
-18187.80232004,0.52641130,0.00048215,0.52641127
-18686.85326124,0.47237526,0.20100195,0.46710723
-17900.04525992,0.49962948,0.00115046,0.49962932
-17428.01131086,0.50647027,0.14424991,0.50394757
-17401.30181332,0.52045392,0.00092976,0.52045382
-17156.60919523,0.53068953,0.00073738,0.53068947
-16860.97729589,0.48899011,0.16815950,0.48543519
-16286.67742872,0.37797546,0.81619760,0.24750470
-15607.26563480,0.43672366,0.50792811,0.39890308
-11450.91422557,0.31968962,0.84135147,0.12444715
-11714.39537072,0.46711276,0.47116741,0.43703488
-10459.01423837,0.57101908,0.00052434,0.57101905
-10081.81739438,0.58528387,0.00086904,0.58528379
-9837.88630167,0.59628175,0.00054615,0.59628172
-9656.69054974,0.58485729,0.00053569,0.58485726
-9391.88053750,0.58573939,0.00053650,0.58573936
-9274.79435092,0.56020458,0.16727243,0.55713697
-8910.14379619,0.58790544,0.00053849,0.58790541
-8574.80108847,0.59235737,0.00054255,0.59235734
-8294.60422533,0.57827949,0.00052966,0.57827946
-7979.54161382,0.59418676,0.00054423,0.59418673
-7763.36632420,0.58753570,0.00119420,0.58753555
-7410.10311953,0.60362066,0.16771243,0.60075976
-7429.22084298,0.58889256,0.00053938,0.58889253
-7228.13868697,0.64801300,0.00059354,0.64801297
-6734.05057991,0.74479171,0.00113323,0.74479161
-6718.87522954,0.74943344,0.00068642,0.74943340
-6737.37556775,0.73958439,0.00067741,0.73958435
-6704.37868724,0.75020114,0.00068712,0.75020110
-6724.75204856,0.74021284,0.00067798,0.74021280
-6726.61524321,0.74796283,0.00068812,0.74796279
-6730.35881747,0.75127147,0.00068810,0.75127143
-6785.42747895,0.73215543,0.00067059,0.73215539
-6948.22589419,0.71045303,0.00065072,0.71045299
-7291.65786176,0.60291933,0.27386572,0.59525114
-7550.72198661,0.61061584,0.00055936,0.61061581
-8066.66672857,0.56224401,0.00109614,0.56224387
-8156.06764766,0.59238281,0.00054259,0.59238278
-8458.94900717,0.58113861,0.00053228,0.58113858
-8638.14303189,0.59644002,0.00054629,0.59643999
-8895.39485043,0.58390409,0.13967960,0.58185390
-9182.80297862,0.58337535,0.00053432,0.58337532
-9418.75886889,0.59384920,0.00054932,0.59384916
-9668.50066455,0.59552190,0.00054545,0.59552187
-9855.00611963,0.60775860,0.00055667,0.60775857
-10147.69414192,0.58124161,0.00053239,0.58124158
-11176.10858719,0.44039379,0.64103001,0.37895785
-11512.70206897,0.53197649,0.13049704,0.53001215
-11672.27676634,0.35971561,0.84776191,0.20335816
-15765.62814874,0.48295421,0.25466344,0.47465800
-16002.66920776,0.49790723,0.20385957,0.49276837
-17193.52811022,0.50640181,0.00046393,0.50640179
-17682.86322549,0.50125859,0.11509118,0.49963741
-17729.79429350,0.51638635,0.00047297,0.51638633
-17680.55588825,0.52184875,0.00285439,0.52184780
-17978.75824558,0.49305033,0.12173315,0.49120597
-18513.24955663,0.50477292,0.00046234,0.50477290
-18299.21016646,0.52565191,0.00048147,0.52565189
-255563.06328900,0.84984187,0.00080341,0.84984182
-18306.92085279,0.55105544,0.00050473,0.55105541
-18318.22829635,0.53454292,0.00048961,0.53454289
-18406.56271025,0.52477071,0.00048066,0.52477068
-18375.07803462,0.52745654,0.00048311,0.52745651
-22657.84993893,0.47394764,0.00043410,0.47394762
-17799.30840834,0.50656873,0.00047054,0.50656870
-16955.76452023,0.53147350,0.00049547,0.53147347
-17916.00953936,0.16853437,0.48152677,0.00000001
-11590.72122929,0.35437880,0.85898183,0.18761059
-11365.39134829,0.55811537,0.01604354,0.55808712
-11000.03949065,0.49215413,0.27391622,0.48272612
-10482.47091716,0.54550351,0.11904316,0.54391001
-9966.54601757,0.59110169,0.00111954,0.59110156
-9709.54373999,0.60307703,0.09014435,0.60225117
-9499.40255280,0.62418228,0.00057170,0.62418225
-9337.63186666,0.61716899,0.00056528,0.61716896
-9179.10961229,0.60879435,0.00055760,0.60879432
-9036.41094232,0.60777445,0.00055667,0.60777441
-8880.25226959,0.60311556,0.00055240,0.60311553
-8744.71895475,0.59589499,0.00054580,0.59589496
-8664.88767235,0.57251226,0.00052439,0.57251223
-8323.93210112,0.53367407,0.46471444,0.50828435
-7760.46437510,0.62899674,0.21839676,0.62433485
-7543.68417902,0.69227105,0.00063406,0.69227101
-7369.74054875,0.75142137,0.00068825,0.75142133
-7384.40726165,0.74372906,0.00068120,0.74372902
-7909.00009689,0.61661533,0.00056477,0.61661530
-7990.09483087,0.60779125,0.00055669,0.60779122
-7801.49832816,0.55005655,0.70063097,0.49237074
-7434.25596238,0.75007808,0.00068703,0.75007804
-7455.71187945,0.74643881,0.00068368,0.74643877
-7473.72484877,0.74729604,0.00068447,0.74729600
-7473.25105093,0.74948565,0.00068648,0.74948561
-7495.03363633,0.74695133,0.00068416,0.74695129
-7496.57326120,0.74616745,0.00068345,0.74616742
-7485.85892991,0.74807023,0.00068518,0.74807020
-7479.62543421,0.74590625,0.00068320,0.74590621
-7474.26575176,0.74762591,0.00070963,0.74762587
-7455.29130688,0.74485601,0.00068225,0.74485598
-7783.01579626,0.66298126,0.00069983,0.66298121
-7890.30559362,0.61314570,0.14767999,0.61096318
-7923.57604273,0.62187599,0.00117713,0.62187585
-7957.42655558,0.58773050,0.00327961,0.58772938
-7878.69012810,0.62183409,0.00056955,0.62183406
-7885.78158805,0.59931224,0.00054893,0.59931221
-8084.29770749,0.58383193,0.00125344,0.58383177
-8366.00290029,0.58687083,0.00062432,0.58687079
-8630.70666503,0.57045962,0.13102510,0.56861336
-8802.58985117,0.58897017,0.00069537,0.58897012
-8963.32961754,0.59853777,0.00054821,0.59853774
-9110.63083635,0.60465199,0.00055382,0.60465196
-9214.66269845,0.60984002,0.00055856,0.60983999
-9384.48680656,0.60437736,0.00055356,0.60437733
-9534.78356711,0.61304148,0.00056151,0.61304145
-9731.44146660,0.60303070,0.00055233,0.60303067
-9968.23502912,0.59992459,0.00054948,0.59992455
-10458.39004590,0.56580461,0.00051873,0.56580458
-10988.93807192,0.55497030,0.00318354,0.55496918
-11624.87573262,0.39442516,0.80520284,0.27594952
-12389.35077024,0.25814680,0.72621455,0.04510868
-18384.52523398,0.15690363,0.44829609,0.00000000
-17363.36793414,0.49881777,0.00434265,0.49881546
-17222.46657535,0.44670454,0.53947110,0.40483810
-18278.86015051,0.50014897,0.00045865,0.50014894
-18576.01725430,0.47652799,0.27763674,0.46651513
-18320.94592073,0.53187912,0.00048716,0.53187909
-1460836.75102425,1.00000000,0.04492313,0.99987638
-22798.62642227,0.62915171,0.00057625,0.62915168
-19127.89565974,0.51271671,0.00630514,0.51271196
-18330.54722763,0.54424490,0.00116981,0.54424475
-18311.95448412,0.52565673,0.00048147,0.52565671
-18157.88133066,0.51226037,0.00046921,0.51226034
-17888.34209064,0.50943194,0.00330803,0.50943063
-17628.98139531,0.53134049,0.04927372,0.53106054
-17794.24023726,0.52381045,0.00107888,0.52381031
-1612054.68430988,0.73658494,0.00067465,0.73658491
-15805.28816910,0.39085007,0.53335497,0.34338972
-12532.71818366,0.29417317,0.79571496,0.09473896
-11657.19560615,0.37852702,0.63389232,0.30669173
-11495.23300120,0.52630331,0.05791071,0.52591288
-10402.26288889,0.59289599,0.00138812,0.59289579
-10153.88379680,0.60565400,0.00055474,0.60565397
-9927.43917097,0.60082549,0.00055031,0.60082546
-9720.45921309,0.59849686,0.00054817,0.59849682
-9490.81364667,0.59765041,0.00054741,0.59765038
-9231.02703964,0.59979062,0.00054937,0.59979059
-8997.39040218,0.59555835,0.00054550,0.59555831
-8758.08225494,0.59543672,0.00054537,0.59543668
-8544.61023065,0.58941956,0.00053987,0.58941952
-8329.14430167,0.57817475,0.00098945,0.57817465
-8033.84929506,0.58809700,0.00053866,0.58809697
-7715.67614549,0.60344059,0.00055270,0.60344056
-7463.14843410,0.61871126,0.00059601,0.61871123
-7163.46105125,0.67072582,0.00061434,0.67072578
-7016.99226364,0.70752622,0.00064804,0.70752619
-6870.60143229,0.73184442,0.00067034,0.73184438
-6846.08357107,0.73737400,0.00067540,0.73737396
-6866.73068215,0.73013035,0.00066875,0.73013031
-6925.63709343,0.72744620,0.00066628,0.72744616
-6970.85457155,0.72038474,0.00065982,0.72038470
-7080.07083394,0.68565659,0.00062802,0.68565655
-7258.45172778,0.63642004,0.00058291,0.63642001
-7466.37910634,0.60978124,0.00055851,0.60978121
-7669.70668836,0.59666679,0.00134261,0.59666661
-7847.78737827,0.59329106,0.00054340,0.59329103
-8098.34953923,0.59550361,0.00054543,0.59550358
-8394.01286289,0.57494587,0.00052660,0.57494584
-8582.91327810,0.59149830,0.00054200,0.59149827
-9102.74038644,0.54239233,0.14836824,0.53990076
-9299.94204701,0.59191594,0.00098617,0.59191584
-9268.01499134,0.60848454,0.00055732,0.60848451
-9509.30723240,0.59652982,0.00054637,0.59652979
-9792.14363743,0.58910925,0.00053959,0.58910922
-9983.36627918,0.58844472,0.00053897,0.58844469
-10181.75846465,0.59622823,0.00054610,0.59622820
-10465.43126885,0.59865679,0.01209683,0.59864182
-10707.55431529,0.56679158,0.13054839,0.56494685
-11100.25652456,0.56401510,0.04564793,0.56378876
-12177.76110105,0.30772252,0.80986208,0.11978425
-15554.23108397,0.23807589,0.67716234,0.02253656
-17647.99696105,0.32159272,0.82377214,0.14245460
-17543.38878617,0.51360682,0.00047167,0.51360679
-18032.84618768,0.49988653,0.17000969,0.49633244
-18131.35701693,0.52765404,0.00048329,0.52765401
-18180.31721530,0.54845645,0.00050234,0.54845643
-18309.98147260,0.54998901,0.00050375,0.54998898
-18355.79580655,0.54027469,0.00049487,0.54027466
-18642.55224216,0.53067968,0.00048606,0.53067966
-18351.91928243,0.54566999,0.00049979,0.54566996
-1063061.63023225,0.93903831,0.00086008,0.93903826
-18741.01032271,0.50999172,0.00046713,0.50999170
-18212.52194701,0.46853377,0.38432564,0.44880941
-17753.80996841,0.50843503,0.00047220,0.50843500
-17235.76250455,0.53040110,0.00186845,0.53040070
-2603981.83226754,0.65907811,0.00060366,0.65907808
-13336.24670338,0.26411762,0.73296168,0.06282593
-12473.68000099,0.27039107,0.72810324,0.09038736
-11013.21176351,0.58351601,0.00056220,0.58351598
-11020.58440591,0.55897588,0.00051198,0.55897585
-10507.89469442,0.57064718,0.00052267,0.57064715
-10052.17602678,0.59326383,0.00054338,0.59326380
-9776.57850484,0.60227809,0.00055164,0.60227806
-9607.73510605,0.59900677,0.00054864,0.59900674
-9420.23749039,0.61091619,0.00055955,0.61091616
-9256.98937659,0.60988908,0.00055862,0.60988905
-9131.70254684,0.60637697,0.00055539,0.60637694
-8971.70119544,0.61357348,0.00056198,0.61357345
-8834.86609943,0.59864162,0.00054832,0.59864159
-8655.40062132,0.59600239,0.00054589,0.59600236
-8427.65305221,0.59956859,0.00054916,0.59956856
-8255.81388426,0.60612076,0.00055516,0.60612073
-8117.80124871,0.63075941,0.00057772,0.63075938
-8014.88071967,0.62797142,0.00057517,0.62797139
-8024.37391268,0.60791595,0.00055680,0.60791592
-8009.72972635,0.61531906,0.00056360,0.61531902
-7919.79478828,0.59590605,0.48516086,0.57120035
-7738.50715782,0.70652799,0.00064716,0.70652796
-7575.74548034,0.73476331,0.00067299,0.73476327
-7566.32236889,0.74903794,0.00068628,0.74903790
-7568.13460659,0.74988949,0.00068686,0.74988945
-7588.22474753,0.74918474,0.00098622,0.74918466
-7602.92141418,0.74936519,0.00070005,0.74936515
-7606.25822131,0.75127604,0.00068814,0.75127601
-7599.42572945,0.74928807,0.00068802,0.74928803
-7588.14070279,0.74976063,0.00068672,0.74976059
-7582.00058662,0.74770296,0.00068531,0.74770292
-7559.18185781,0.74839350,0.00068547,0.74839346
-7791.11509682,0.69550260,0.00063703,0.69550257
-7833.39021951,0.67327445,0.01244301,0.67326037
-8065.99100705,0.60785283,0.00055775,0.60785280
-8129.36376719,0.60569788,0.00302479,0.60569696
-8109.92115930,0.61647607,0.00155622,0.61647583
-8133.37869751,0.62365093,0.00057121,0.62365090
-8301.19251819,0.61030646,0.00056823,0.61030643
-8481.92549140,0.59293384,0.00054309,0.59293381
-8637.62965695,0.60139334,0.00056225,0.60139331
-8811.06987648,0.60810976,0.00055698,0.60810973
-8961.61460811,0.60817893,0.00055704,0.60817890
-9141.79445422,0.60952350,0.00055827,0.60952346
-9263.52957732,0.61322105,0.00056166,0.61322102
-9444.75109072,0.61064912,0.00055931,0.61064909
-9620.62904787,0.60188656,0.00077744,0.60188650
-9824.24277397,0.60545681,0.00055455,0.60545678
-10014.86305426,0.60083032,0.00055253,0.60083028
-10325.48908978,0.59098839,0.00054132,0.59098836
-11318.35436078,0.43346023,0.74347435,0.34666322
-11028.02417791,0.57269900,0.00113015,0.57269887
-11342.89438396,0.54614072,0.16776009,0.54297524
-15560.73724457,0.22347526,0.63850073,0.00000000
-14099.84414562,0.24142928,0.68977739,0.00186297
-16793.19126359,0.41271049,0.65825797,0.34241826
-18285.00241865,0.37564806,0.75380481,0.26740290
-17535.96012043,0.47691775,0.36540530,0.45944990
-18283.20950672,0.52381655,0.00047978,0.52381653
-19999.54391316,0.53451004,0.00048957,0.53451001
-18472.99142739,0.53288643,0.00060116,0.53288638
-23533.09711321,0.57584214,0.00052744,0.57584211
-19093.00236495,0.50924003,0.04062474,0.50904149
-18246.18248594,0.54305934,0.00049740,0.54305931
-18932.33916629,0.51997160,0.00308863,0.51997048
-18431.97798753,0.52222647,0.00047832,0.52222644
-30785.38441521,0.54027270,0.00049485,0.54027268
-17708.27606767,0.51023053,0.00071266,0.51023047
-19318.94524134,0.20886845,0.59676701,0.00000000
-13900.19571754,0.20461539,0.58461540,0.00000000
-11522.40777453,0.36362265,0.82713289,0.22003000
-11098.21122476,0.53177510,0.33765830,0.51847676
-10697.17294182,0.57972450,0.00075291,0.57972444
-10425.33284768,0.58312939,0.00053410,0.58312936
-10200.22328375,0.59283590,0.00054301,0.59283587
-9975.77666731,0.59338684,0.00055858,0.59338681
-9755.26415899,0.59923023,0.00054886,0.59923020
-9546.70375685,0.59930585,0.00054891,0.59930582
-9345.29098807,0.60498798,0.00055412,0.60498795
-9395.73463471,0.58583230,0.00053658,0.58583227
-8932.30624712,0.58548234,0.00053625,0.58548231
-8700.70887212,0.59857235,0.00054825,0.59857232
-8476.94430615,0.60168997,0.00055110,0.60168994
-8230.45961971,0.60156660,0.00055098,0.60156657
-8043.64474562,0.60167290,0.00055109,0.60167287
-7845.44245818,0.60234672,0.00055170,0.60234669
-7703.75904037,0.59265868,0.00054650,0.59265865
-6953.29969365,0.74105402,0.00067875,0.74105398
-6928.91832653,0.74752539,0.00068468,0.74752535
-6913.35022526,0.74792163,0.00068505,0.74792159
-6984.73009027,0.72652972,0.00066546,0.72652969
-6909.67163114,0.75078943,0.00068767,0.75078939
-6922.81752437,0.75084986,0.00068774,0.75084982
-6932.61023853,0.75121105,0.00068807,0.75121101
-6952.01144922,0.74850733,0.00068558,0.74850729
-6983.28253393,0.72624601,0.00066518,0.72624597
-7979.08241513,0.47836051,0.69004765,0.41291460
-8133.80012312,0.57493199,0.00070046,0.57493194
-8314.65328637,0.58895149,0.00053943,0.58895146
-8598.05011274,0.59557870,0.00054552,0.59557867
-8731.48722042,0.59437330,0.00054440,0.59437327
-8968.07962646,0.58505568,0.00053589,0.58505565
-9191.69386148,0.58623209,0.00147999,0.58623187
-9323.74368266,0.60289698,0.00055224,0.60289695
-9518.33876401,0.60360890,0.00055286,0.60360887
-9766.22618108,0.58914362,0.00053967,0.58914359
-9958.72117952,0.59589924,0.00055404,0.59589920
-10133.05248353,0.59631593,0.00054618,0.59631590
-10367.43603741,0.59060058,0.00054094,0.59060055
-10649.50309356,0.58191615,0.02502516,0.58185023
-11107.88900031,0.56010258,0.09169246,0.55918242
-11343.79221599,0.49037140,0.62916414,0.43814699
-13851.78764993,0.15729250,0.44940713,0.00000000
-16818.13870677,0.30074385,0.81054631,0.09983066
-751710.38278984,0.67993338,0.00062276,0.67993335
-17558.72363440,0.49949846,0.34471806,0.48470813
-17967.71368512,0.38974204,0.72730360,0.29512703
-18300.90637577,0.53897570,0.00050933,0.53897567
-18315.68570063,0.54378877,0.00124656,0.54378860
-18241.84941365,0.52466307,0.00048055,0.52466304
-18699.75727750,0.53026500,0.06501400,0.52977655
-18168.15341358,0.57478528,0.00052646,0.57478525
-18573.05360820,0.52377336,0.00047974,0.52377334
-17697.53441714,0.50069830,0.22883823,0.49425078
-17364.16183818,0.53979585,0.00057573,0.53979581
-17248.88289353,0.53268126,0.06025717,0.53226360
-16045.65172790,0.23506702,0.67162007,0.00000000
-1338156.07006079,0.58493163,0.00053575,0.58493160
-11670.24862592,0.42708850,0.75132172,0.33653418
-11270.78539143,0.56438012,0.00051693,0.56438010
-10931.50740004,0.57329991,0.00052509,0.57329988
-10600.69205065,0.58471864,0.00053557,0.58471861
-10310.68963065,0.58907022,0.00053954,0.58907019
-10038.96173339,0.59950320,0.00054909,0.59950317
-9821.84041584,0.60210719,0.00055166,0.60210716
-9653.37240835,0.60118474,0.00055064,0.60118471
-9478.70493621,0.60578958,0.00055485,0.60578955
-9303.43550191,0.60876798,0.00055777,0.60876795
-9158.29383633,0.59766202,0.00054741,0.59766199
-9057.82209043,0.59037413,0.00054073,0.59037410
-8818.57261627,0.60326559,0.00055254,0.60326556
-8643.48377648,0.60124131,0.00134400,0.60124113
-8400.06004737,0.60172156,0.00447651,0.60171952
-8238.12012478,0.61530236,0.00056357,0.61530233
-8216.64803751,0.60582793,0.00055491,0.60582790
-8103.88129630,0.60081947,0.21358210,0.59615092
-8154.70364633,0.58226358,0.29606353,0.57296885
-8104.25739878,0.58089283,0.39831178,0.56391629
-7943.41359189,0.64276606,0.21921222,0.63817051
-8058.42584883,0.63439651,0.00058105,0.63439648
-7647.54571558,0.74746075,0.00068461,0.74746071
-7662.81986838,0.74497698,0.00068235,0.74497694
-7673.57632277,0.74836127,0.00068544,0.74836123
-7683.80719052,0.75280795,0.00068952,0.75280791
-7696.64366437,0.74976506,0.00068673,0.74976503
-7708.20790074,0.74746396,0.00068463,0.74746392
-7700.06664693,0.74714731,0.00068435,0.74714727
-7684.68420719,0.75116280,0.00068801,0.75116276
-7673.34789712,0.74817862,0.00070119,0.74817858
-7664.50453512,0.74660110,0.00068802,0.74660106
-7727.24689348,0.71553327,0.00065537,0.71553323
-7875.86362458,0.69371610,0.00063539,0.69371606
-7904.60177993,0.67774494,0.04679019,0.67754705
-7897.21795968,0.67418176,0.00062133,0.67418173
-7885.81383922,0.67731747,0.00114627,0.67731735
-7830.42433649,0.67683002,0.20678826,0.67294919
-8096.25195110,0.61920955,0.11550619,0.61788843
-8256.13959377,0.62550793,0.00057292,0.62550790
-8602.57484443,0.59344487,0.01440297,0.59342346
-8828.24354745,0.60136784,0.00055080,0.60136781
-9020.55018122,0.59740699,0.00091560,0.59740690
-9149.96358482,0.60300467,0.00055231,0.60300464
-9314.80484526,0.60889914,0.00055771,0.60889911
-9491.28826614,0.61521590,0.00056349,0.61521587
-9667.54310194,0.60866137,0.00055750,0.60866134
-9833.20618672,0.60650317,0.00056370,0.60650314
-10032.23976146,0.59770312,0.00054745,0.59770309
-10270.36487297,0.58818031,0.00053873,0.58818028
-10556.18984971,0.59395581,0.00063073,0.59395577
-10863.67189446,0.58212272,0.00053318,0.58212269
-11215.19694542,0.56463183,0.00051717,0.56463180
-11581.50981345,0.55863010,0.09908446,0.55755261
-12633.68112097,0.28736834,0.81659035,0.02991883
-15133.01756388,0.20778176,0.59366217,0.00000000
-2483894.74534494,0.65085732,0.00059613,0.65085728
-17288.53545604,0.51180774,0.27114858,0.50293217
-19113.32783837,0.43306326,0.66145107,0.36598893
-18279.28764564,0.54440064,0.00070895,0.54440059
-18308.57418769,0.54717702,0.00050117,0.54717699
-18112.99643248,0.58159802,0.00099272,0.58159791
-20372.93656964,0.43235216,0.12896251,0.42998959
-18297.46607536,0.50085373,0.29803643,0.48987070
-18137.80887877,0.52605657,0.00048183,0.52605654
-17141.61713633,0.50393694,0.03604940,0.50377896
-17996.75156688,0.43182472,0.54816654,0.38686301
-19015.30735789,0.32598876,0.78826931,0.17364052
-17025.97733977,0.34745031,0.75982257,0.22360401
-11524.79491737,0.28541648,0.80513596,0.04530657
-11300.99268598,0.59488240,0.00209404,0.59488195
-11456.74039955,0.47239832,0.40712722,0.45039481
-10791.10348000,0.56192201,0.00051788,0.56192198
-10341.08629828,0.59501792,0.00054499,0.59501789
-10131.73281517,0.59853245,0.00054821,0.59853242
-9970.36923185,0.59027536,0.00054065,0.59027533
-9779.14841932,0.58632022,0.00053703,0.58632019
-9617.58868634,0.59300652,0.00054315,0.59300649
-9397.48153950,0.59787649,0.00054761,0.59787646
-9215.90927266,0.59356133,0.00054366,0.59356130
-9221.36936375,0.55513873,0.00050851,0.55513871
-8793.68433464,0.59077243,0.00054611,0.59077240
-8589.27873057,0.58556604,0.00092018,0.58556595
-8431.88845163,0.57723980,0.00052873,0.57723977
-8219.25325175,0.55952160,0.00051248,0.55952157
-7768.51299474,0.60733639,0.00055627,0.60733636
-7583.80995966,0.56364573,0.00051627,0.56364570
-7147.50688632,0.70027317,0.09121845,0.69954501
-7019.16385058,0.74878757,0.00068584,0.74878753
-7024.59661687,0.74433764,0.00068177,0.74433760
-7088.14026380,0.71683425,0.00069107,0.71683421
-7175.99631892,0.71085107,0.00065184,0.71085103
-7202.94773873,0.68923939,0.00063129,0.68923936
-7058.51087254,0.71894066,0.00065850,0.71894062
-7069.16001212,0.72026218,0.00083318,0.72026212
-7659.01299187,0.56187844,0.00051464,0.56187841
-7796.03169807,0.59929863,0.05536463,0.59898527
-8171.78594997,0.57644461,0.00052798,0.57644458
-8420.29679115,0.58495774,0.00053577,0.58495771
-8593.45635181,0.58997607,0.00054037,0.58997604
-8825.66972589,0.59101890,0.00097222,0.59101880
-9182.07738955,0.56683496,0.00360107,0.56683356
-9220.52704786,0.58750577,0.00053811,0.58750574
-9383.59579217,0.59128689,0.00054157,0.59128686
-9584.58084434,0.59094533,0.00054128,0.59094530
-9742.91358724,0.59670035,0.00060308,0.59670031
-9939.02978620,0.59248195,0.00054267,0.59248192
-10104.22391105,0.59553089,0.00054546,0.59553086
-10338.78220903,0.58170530,0.00053279,0.58170527
-10541.77699270,0.57432363,0.08804865,0.57349624
-11303.56733638,0.54924493,0.00164162,0.54924463
-11315.51365549,0.51676177,0.48513265,0.48806956
-11585.68322711,0.56652544,0.00208023,0.56652497
-11666.66035937,0.39846756,0.90233687,0.24297212
-16962.22664411,0.46601106,0.32910128,0.45155134
-17298.89679016,0.41612095,0.68168038,0.34092866
-17320.16625056,0.53828270,0.00049312,0.53828267
-17412.79108340,0.39220729,0.83683362,0.26084664
-22035.86890498,0.38210730,0.24219373,0.37258611
-18299.06270446,0.43318034,0.68175218,0.36153688
-18731.95250401,0.50708530,0.33123663,0.49365482
-18213.46032523,0.45843296,0.57173065,0.41245421
-19126.93336033,0.34895626,0.89330559,0.15497128
-17684.17290745,0.39603565,0.89743265,0.24121470
-17333.34009556,0.40206084,0.73552609,0.30883747
-14463.24027169,0.24439671,0.69827631,0.00000000
-13865.69458041,0.34943022,0.85579677,0.17995538
-12040.43153862,0.33592893,0.84166033,0.16146273
