Zc,E0Tn,betaTn,elastic
-4377.34530197,0.75816645,0.00069443,0.75816641
-4378.21095569,0.75843302,0.00069466,0.75843298
-4386.01748297,0.75571941,0.00069219,0.75571937
-4386.60680230,0.75851289,0.00069476,0.75851285
-4392.93079844,0.75751933,0.00069383,0.75751930
-4397.44596539,0.75071316,0.00068929,0.75071312
-4527.80937043,0.71800911,0.00065764,0.71800907
-4402.52565540,0.75710743,0.00069345,0.75710739
-4408.77394145,0.75613980,0.00069257,0.75613976
-4431.06198579,0.73612799,0.00074689,0.73612794
-4784.55905806,0.66258462,0.00060688,0.66258458
-4778.48240709,0.67538536,0.00061860,0.67538532
-4680.05414329,0.69433906,0.00063597,0.69433902
-4759.21342247,0.66541312,0.00060947,0.66541309
-4969.61695717,0.60119948,0.00115291,0.60119935
-5128.06673983,0.59034019,0.00054070,0.59034016
-5498.69772671,0.56290340,0.00051558,0.56290337
-5962.86804260,0.54019162,0.00049477,0.54019159
-7006.59672146,0.32229981,0.73282643,0.19516771
-8226.35277543,0.25737149,0.69223836,0.08682640
0.00000000,0.00000000,0.00000000,0.00000000
-11300.68735089,0.35423375,0.67888225,0.26272346
-11327.91838752,0.39237356,0.50789387,0.34979619
-11247.92858470,0.42526480,0.30303413,0.41182643
-11192.77726846,0.42586739,0.40696721,0.40134062
-11470.49609166,0.40712169,0.48203490,0.37051891
-11707.32091846,0.42321366,0.32255759,0.40787803
-12062.42981418,0.38978760,0.43058756,0.35947487
-12231.87166854,0.37872467,0.46913647,0.34127917
-12257.51812522,0.41351709,0.26699500,0.40281982
-12226.06782727,0.37557871,0.52345354,0.32786267
-11596.42684108,0.44459182,0.28223896,0.43347859
-11667.81884577,0.43506171,0.21128938,0.42873056
-11748.10026181,0.41096267,0.42759032,0.38274432
-10907.29811852,0.35437150,0.62700702,0.27824410
-11216.96131662,0.40821384,0.30213664,0.39427901
-10650.81026291,0.38823452,0.52265817,0.34243616
-10346.33505089,0.38198770,0.58481646,0.32251875
-10186.90412309,0.36793705,0.50670390,0.32237547
-8851.76606712,0.43649530,0.37282395,0.41653443
-8842.65482691,0.36512249,0.61608958,0.29464819
-7446.25340372,0.47221889,0.28349741,0.46167658
-7094.38603169,0.45637409,0.45504682,0.42768157
-6361.73861050,0.53496260,0.00050713,0.53496257
-5923.67681643,0.56006301,0.00051298,0.56006299
-5605.23642089,0.57173388,0.00052366,0.57173385
-5364.79920028,0.58530489,0.00053609,0.58530486
-5179.56388074,0.60265104,0.00055198,0.60265101
-5010.27003754,0.58132698,0.47030843,0.55753501
-4906.74529695,0.57440665,0.76901244,0.50744353
-4738.39583372,0.69058688,0.20562332,0.68682663
-4704.83792997,0.72239800,0.00066167,0.72239797
-4671.10114391,0.73355830,0.00067191,0.73355826
-4698.91655120,0.72317955,0.00066237,0.72317951
-4739.97340339,0.70825230,0.08683908,0.70759984
-4733.16960821,0.71760670,0.00065727,0.71760666
-4698.68521005,0.70507255,0.15259168,0.70304693
-4591.29449101,0.75652478,0.00069292,0.75652474
-4590.01709046,0.75926474,0.00069543,0.75926470
-4589.48249548,0.75758606,0.00069389,0.75758602
-4597.91638773,0.75602854,0.00069249,0.75602850
-4599.33725730,0.75726337,0.00069359,0.75726333
-4603.58754993,0.75939142,0.00069554,0.75939138
-4605.34464477,0.76197048,0.00093854,0.76197041
-4607.84504908,0.75983509,0.00069595,0.75983505
-4608.50301713,0.75063831,0.00068753,0.75063827
-4609.84333174,0.76102996,0.00070093,0.76102992
-4609.80568378,0.75869632,0.00069491,0.75869629
-4612.00061672,0.75776318,0.00069408,0.75776314
-4612.75624498,0.74938736,0.00068640,0.74938732
-5122.91042697,0.60249882,0.00055184,0.60249879
-4603.63757309,0.75764685,0.00069395,0.75764681
-4605.27328269,0.75840182,0.00069465,0.75840178
-4905.50549945,0.67329537,0.00061677,0.67329534
-4823.96619300,0.69519536,0.00071151,0.69519531
-4706.23217570,0.73085244,0.00066940,0.73085240
-4715.54100479,0.72727653,0.00066615,0.72727649
-4719.69376166,0.72365676,0.00066281,0.72365673
-4731.97111567,0.71912767,0.00065866,0.71912764
-4788.34189901,0.70266717,0.00083762,0.70266711
-5007.93022082,0.62571269,0.06414797,0.62530976
-5090.36039748,0.64108063,0.00058718,0.64108060
-5320.22227268,0.59498286,0.00054496,0.59498283
-5569.79540656,0.57861860,0.00052997,0.57861857
-5865.15602402,0.56423229,0.00059763,0.56423225
-6194.52496847,0.55233669,0.00050590,0.55233666
-6664.46317931,0.53014798,0.00048572,0.53014796
-8233.69280730,0.41154869,0.49958420,0.37255636
-8179.12819110,0.43525355,0.42113843,0.40953553
-8580.82165655,0.42401974,0.47416637,0.39019304
-9886.22757805,0.35851212,0.69740484,0.26258367
-9827.34382510,0.41069053,0.55124979,0.36254911
-10647.36467008,0.41455049,0.53166886,0.37043868
-11088.33858777,0.42261874,0.43226893,0.39460954
-11438.80256615,0.43584779,0.28413638,0.42435061
-12017.58191483,0.39332004,0.54805703,0.34337408
-12014.98818874,0.41259473,0.50418904,0.37295322
-12134.87956893,0.40813823,0.32537535,0.39192837
-12384.28386630,0.38316024,0.41626077,0.35438090
-12590.63343023,0.39366439,0.36166701,0.37275767
-12591.45952188,0.39392267,0.36896503,0.37215388
-12465.54708150,0.40784513,0.32216548,0.39194809
-12216.96586601,0.45035583,0.06369117,0.44980379
-12087.05982062,0.40071660,0.43305853,0.37094499
-11866.84212187,0.43610464,0.18859324,0.43108033
-11569.91593085,0.41512165,0.41581187,0.38877473
-11367.53750565,0.47973111,0.00043941,0.47973108
-11431.93607325,0.45359073,0.32419611,0.43916901
-11421.79016646,0.45866515,0.00687762,0.45865883
-9053.67810143,0.23254543,0.65608762,0.03670330
-9377.15950122,0.26408615,0.73258024,0.06323730
-7279.24151908,0.31551028,0.76241894,0.16834374
-6491.47376995,0.47074496,0.41515721,0.44775805
-5691.45849790,0.56916408,0.00052133,0.56916405
-5343.04858155,0.58788647,0.00053845,0.58788644
-5119.90015431,0.59874076,0.00054950,0.59874073
-4836.76129973,0.61868108,0.60139107,0.58177449
-4805.30378366,0.68713189,0.00062938,0.68713185
-4932.93926268,0.64398103,0.10170481,0.64299645
-4897.49545816,0.65796120,0.00060264,0.65796116
-4531.14560698,0.75956057,0.00069570,0.75956053
-4688.76887646,0.72032246,0.00065976,0.72032243
-4526.25822050,0.75710926,0.00069379,0.75710922
-4526.01307955,0.75896107,0.00069515,0.75896103
-4525.60031616,0.75733375,0.00069367,0.75733371
-4524.87780497,0.75977094,0.00069589,0.75977090
-4522.87291792,0.75832536,0.00069457,0.75832533
-4523.26233257,0.75026883,0.00068720,0.75026879
-4515.72362243,0.76029866,0.00079799,0.76029861
-4520.38214708,0.76092605,0.00092404,0.76092598
-4525.69650042,0.75904707,0.00069525,0.75904703
-4530.67642005,0.75932503,0.00069548,0.75932499
-4530.21667623,0.75877549,0.00069498,0.75877546
-4537.41617625,0.75917924,0.00069577,0.75917920
-4541.07688024,0.75821415,0.00069447,0.75821411
-4546.12811457,0.75769402,0.00069399,0.75769399
-4678.47890609,0.71975005,0.00065923,0.71975001
-4702.77470286,0.71246561,0.00065257,0.71246558
-4837.35536516,0.68011470,0.00062293,0.68011467
-4725.83184870,0.71406130,0.00065405,0.71406126
-4917.14304652,0.68650074,0.00062878,0.68650071
-4939.98522234,0.69898374,0.00064021,0.69898370
-5235.30995680,0.58603205,0.00053676,0.58603202
-5483.79395512,0.58390352,0.11354615,0.58254953
-6044.28303939,0.52821325,0.00129089,0.52821306
-7186.74739435,0.38723578,0.77345161,0.27689112
-7719.05078113,0.29231749,0.72751473,0.14357228
-8917.51048976,0.27600057,0.73247680,0.10223669
0.00000000,0.00000000,0.00000000,0.00000000
-12665.76360271,0.29342869,0.72480290,0.14746641
-11371.30188863,0.45432964,0.28575395,0.44318466
-11582.67249488,0.39667150,0.58402242,0.33994957
-11781.42566779,0.39049798,0.55380478,0.33899551
-12867.85408650,0.37184355,0.37685208,0.34766432
-12744.03610876,0.39471536,0.39445092,0.36978406
-12512.72031807,0.42758223,0.23530791,0.41957569
-12620.90632179,0.41696097,0.25414033,0.40736287
-12709.51323432,0.44210755,0.17541349,0.43782391
-12835.09951365,0.39020290,0.52782127,0.34370101
-12752.37311191,0.37461704,0.55824252,0.31962896
-12383.68311628,0.41166103,0.50227193,0.37223764
-12233.88981793,0.41696410,0.51802770,0.37548083
-12039.86968631,0.45668164,0.32297822,0.44246982
-12028.82537224,0.40975707,0.49122412,0.37194283
-11395.82770609,0.44421304,0.35506304,0.42647589
-10995.21416880,0.48265987,0.00044217,0.48265985
-10938.96234610,0.40537622,0.38013720,0.38292049
-10333.26581170,0.40508316,0.51316380,0.36308894
-10391.59965151,0.34851784,0.61854761,0.27312277
-8685.17509715,0.33823827,0.63889423,0.25377621
-8175.54107909,0.54072363,0.00056644,0.54072359
-7777.02422727,0.41381412,0.58360139,0.35988856
-6747.29964691,0.51053834,0.14378393,0.50805201
-6210.66635503,0.54838043,0.00050229,0.54838040
-5813.16050428,0.56296487,0.00051563,0.56296484
-5534.24705999,0.58419846,0.00053508,0.58419843
-5370.59297865,0.59172550,0.00054198,0.59172547
-5173.43092181,0.61304369,0.00093114,0.61304361
-4952.90089401,0.66386335,0.20189153,0.66009198
-4860.09246540,0.71482368,0.00065473,0.71482365
-4852.42902296,0.72347582,0.00066265,0.72347578
-4817.82620342,0.73158398,0.00067007,0.73158394
-4958.01855239,0.67351517,0.11112272,0.67239127
-4982.03898995,0.67451173,0.00061780,0.67451169
-4862.86316604,0.72219123,0.00066147,0.72219119
-4876.40611861,0.70797814,0.00064845,0.70797810
-4730.37030709,0.75954860,0.00069569,0.75954856
-4732.56994597,0.76106831,0.00069709,0.76106827
-4742.69184845,0.75694324,0.00069331,0.75694320
-5118.93662803,0.64814326,0.00059374,0.64814323
-4744.50067079,0.75892507,0.00069512,0.75892503
-4746.58400873,0.75976341,0.00069589,0.75976337
-4751.94640140,0.76017529,0.00069626,0.76017525
-4751.60908685,0.76046264,0.00069653,0.76046260
-4752.84814650,0.76009621,0.00069620,0.76009617
-4750.25018678,0.75981887,0.00069594,0.75981883
-4752.71216425,0.75650245,0.00069290,0.75650241
-4746.76702705,0.75934608,0.00069550,0.75934604
-4745.97570659,0.75954309,0.00069571,0.75954306
-4741.61776927,0.76041173,0.00069698,0.76041169
-4906.58236678,0.71039473,0.00065067,0.71039469
-4835.88972268,0.73244936,0.00067087,0.73244932
-5035.16977529,0.67045908,0.00061408,0.67045904
-5000.54711807,0.68964510,0.00063167,0.68964506
-5023.78670677,0.67953950,0.00062240,0.67953947
-4885.78586898,0.72130826,0.00066066,0.72130822
-4915.85403622,0.70703565,0.00064759,0.70703561
-5116.99862582,0.62931787,0.00057710,0.62931784
-5314.05837469,0.60444954,0.00055363,0.60444950
-5490.81763691,0.58983854,0.00054024,0.58983851
-5766.35915733,0.56642166,0.00094997,0.56642156
-6065.54604184,0.55966958,0.00051261,0.55966955
-6429.21515111,0.54611919,0.00050558,0.54611916
-7263.87047183,0.49256044,0.17338343,0.48880795
-8032.52522897,0.43773720,0.48249958,0.40385040
-8193.76572340,0.34940886,0.67797280,0.25647569
-15711.21733638,0.28260493,0.43667099,0.23771213
-10535.24726976,0.52657914,0.00072938,0.52657908
-10821.17417591,0.45681951,0.28686045,0.44564972
-11149.17680293,0.47324350,0.00060304,0.47324345
-11481.99521021,0.46888142,0.09444272,0.46771482
-11753.29668983,0.43258407,0.45090510,0.40276896
-12092.03782582,0.47176180,0.26882289,0.46228416
-12221.15430744,0.44024789,0.43960659,0.41248587
-12359.31835557,0.45004882,0.37044208,0.43096821
-12613.42728584,0.41412488,0.49413807,0.37628220
-12891.47057572,0.41747474,0.35377366,0.39868982
-13152.57819786,0.41499737,0.30715787,0.40083093
-13344.09360988,0.37672477,0.47004759,0.33890385
-12970.05027449,0.40907956,0.28625968,0.39662057
-12947.98550417,0.42361587,0.22667999,0.41612004
-12958.40887451,0.40574194,0.31035974,0.39093086
-12982.84795184,0.39176284,0.36603734,0.37022313
-12031.00490367,0.41273128,0.47835103,0.37724885
-11742.33448790,0.41325890,0.50203428,0.37404307
-11476.32870817,0.42395135,0.39529901,0.40074024
-10898.17256088,0.41092622,0.55517468,0.36208223
-11070.06370279,0.38134948,0.58940216,0.32073595
0.00000000,0.00000000,0.00000000,0.00000000
-9232.42083758,0.30161961,0.78478188,0.12461449
-7924.08478973,0.29525872,0.77116928,0.11969425
-6213.78437952,0.54171886,0.07796825,0.54103109
-5687.47777130,0.57207900,0.00052398,0.57207897
-5391.61614290,0.58918783,0.00053965,0.58918780
-5078.47132257,0.68617118,0.00062848,0.68617115
-5072.85958787,0.70026214,0.00064138,0.70026210
-4940.28191836,0.68747581,0.00062967,0.68747578
-4973.47761993,0.67862504,0.00062189,0.67862500
-4810.91314985,0.72038514,0.00065982,0.72038510
-4654.48862852,0.75458536,0.00069116,0.75458532
-4655.49508140,0.75859184,0.00069482,0.75859180
-4681.11204937,0.73050450,0.00066912,0.73050446
-4647.91794021,0.75970389,0.00069613,0.75970385
-4649.53698766,0.75876372,0.00069497,0.75876368
-4645.57287822,0.75960621,0.00069576,0.75960617
-4645.80381996,0.75806960,0.00072773,0.75806956
-4646.72888397,0.75870029,0.00069495,0.75870026
-4649.47339408,0.75754615,0.00069385,0.75754611
-4648.70863657,0.75812298,0.00069439,0.75812294
-4650.70648239,0.75936849,0.00069555,0.75936845
-4656.87654067,0.75861561,0.00069484,0.75861557
-4661.53482838,0.75778999,0.00071304,0.75778994
-4664.35278922,0.75311995,0.00068982,0.75311991
-4672.00721164,0.75696909,0.00069333,0.75696905
-4704.44419998,0.72575136,0.00066475,0.72575132
-4843.15443797,0.70699343,0.00064756,0.70699339
-4813.09470963,0.72429597,0.00066340,0.72429593
-4875.24931227,0.70733776,0.00064786,0.70733773
-5059.99552697,0.66297522,0.00060723,0.66297518
-5141.36124117,0.63726171,0.00058368,0.63726167
-5517.24197411,0.57333706,0.00052513,0.57333703
-5840.12786905,0.56293872,0.00084108,0.56293864
-6700.35611368,0.47237621,0.36153696,0.45511255
-7916.62193052,0.34841942,0.73876455,0.23353563
-7737.62061269,0.34022524,0.70374915,0.23469877
-8961.55164621,0.36949699,0.65673653,0.28929815
-10758.35397568,0.32513138,0.72428149,0.20359006
-11018.67624014,0.39104486,0.48047379,0.35303872
-11690.32189860,0.40704643,0.48127648,0.37055699
-11977.66621406,0.39933142,0.51850606,0.35571286
-12109.15247370,0.45174889,0.19128534,0.44676031
-12772.38742356,0.38605434,0.58493294,0.32729956
-12912.33876340,0.35804808,0.66236508,0.27286317
-12926.99303204,0.39418235,0.52292365,0.34911632
-13100.05163750,0.39764119,0.39126918,0.37331595
-13247.69191187,0.38369964,0.55442537,0.33101427
-12960.75405541,0.40302406,0.53263342,0.35731687
-12862.36429408,0.41525436,0.46024889,0.38273637
-12760.38935763,0.45358738,0.17346730,0.44950570
-12756.82755263,0.40216276,0.57283179,0.34862328
-12440.80889402,0.43786293,0.45337729,0.40809796
-12188.97849516,0.49211779,0.14070412,0.48964753
-12010.03403692,0.47206820,0.23731263,0.46470368
-11774.80570901,0.45205204,0.29531838,0.44007666
-11464.52581257,0.43336847,0.48028970,0.39943730
-11322.99537651,0.46697259,0.25348770,0.45846705
-11220.59778927,0.45464066,0.44444096,0.42720133
-10967.89327332,0.48316547,0.20599267,0.47775604
-8591.44613571,0.40228772,0.58764867,0.34573453
-8572.80513763,0.41803845,0.54011207,0.37285429
-8063.59970783,0.38542731,0.65428222,0.31002221
-7089.07468161,0.51917767,0.00336331,0.51917634
-6423.69450472,0.54226591,0.00049681,0.54226588
-6010.70702966,0.55877084,0.00051179,0.55877082
-5696.28245702,0.58070382,0.00053188,0.58070379
-5477.85432273,0.59333209,0.00054345,0.59333206
-5294.23808003,0.58854990,0.23714628,0.58266782
-5048.12495501,0.68255607,0.08463852,0.68191293
-5031.58696056,0.70467076,0.00064542,0.70467073
-5205.93651655,0.71028563,0.00065056,0.71028559
-5123.85925017,0.67596289,0.00062092,0.67596286
-4940.82346120,0.73053506,0.00066911,0.73053502
-4934.55169714,0.73265037,0.00067105,0.73265034
-4982.00309965,0.72521179,0.00066425,0.72521175
-4845.13390271,0.75903625,0.00069555,0.75903621
-4868.13302453,0.74821592,0.00068533,0.74821588
-4855.65548028,0.75032374,0.00068724,0.75032370
-5120.03439107,0.61413496,0.62482265,0.57387920
-4853.90810251,0.75525497,0.00069176,0.75525493
-4862.05358968,0.75939412,0.00078309,0.75939407
-4863.85193022,0.75835115,0.00069459,0.75835112
-4873.00487905,0.74960284,0.00068658,0.74960281
-4870.45637165,0.75596644,0.00069241,0.75596640
-5201.30417904,0.59081176,0.00054113,0.59081172
-4864.84001774,0.75602664,0.00069246,0.75602660
-5103.69254808,0.68000988,0.28189952,0.67281401
-4861.77172464,0.75847973,0.00069472,0.75847969
-4854.98972532,0.75731709,0.00075843,0.75731704
-5068.50891289,0.69735144,0.00063873,0.69735141
-4958.15575141,0.73096423,0.00066951,0.73096419
-5025.23556640,0.70956168,0.02180819,0.70952062
-5010.07597506,0.71367124,0.00065367,0.71367120
-5144.04080291,0.67292362,0.00061634,0.67292358
-5151.10907615,0.66547832,0.00063026,0.66547829
-5198.30511893,0.64478633,0.01852132,0.64475375
-5390.18527516,0.59661326,0.05946058,0.59625018
-5571.88425049,0.58775269,0.00053834,0.58775266
-5860.09671050,0.57312865,0.00052494,0.57312862
-6147.70849437,0.55980050,0.00051273,0.55980047
-6835.50683603,0.51378201,0.06205910,0.51332267
-7758.94630228,0.41704927,0.50812114,0.37722961
-7897.15364666,0.42738871,0.53954891,0.38340548
-9179.58772846,0.38605076,0.55406602,0.33380985
-11008.65361111,0.27342510,0.64867276,0.15236857
-11054.35518085,0.44086000,0.52972646,0.39997850
-11343.58584933,0.42503596,0.54654999,0.37955599
-11545.69857429,0.45330463,0.44333369,0.42592060
-11957.14137986,0.43073646,0.42535455,0.40419105
-12079.92453880,0.42376937,0.49423854,0.38685551
-12268.66221498,0.47427035,0.22046346,0.46795123
-12548.50629290,0.45193012,0.35477413,0.43453701
-12780.18120826,0.48076312,0.02784306,0.48066434
-12787.99638269,0.44341709,0.39181373,0.42167851
-12865.29667030,0.42889271,0.40230763,0.40511993
-13061.89392192,0.37982675,0.57312505,0.32253759
-13043.89736833,0.40602318,0.55090290,0.35731891
-13185.52916776,0.39871454,0.52702566,0.35348008
-13418.54542969,0.39648067,0.36851022,0.37491526
-13154.32430381,0.36637471,0.60751041,0.29836134
-12849.90704608,0.44561837,0.23673675,0.43784736
-12784.31216401,0.38945017,0.53974655,0.34056418
-12619.00025873,0.39674288,0.53207542,0.35032077
-12024.66311323,0.45165983,0.26293054,0.44218534
-11769.51808011,0.46980569,0.15818238,0.46653214
-11390.40941191,0.36329204,0.54345663,0.30951790
-10853.32302034,0.42270266,0.32330699,0.40727500
-10919.52227254,0.31264401,0.73369110,0.17833734
-7767.60548850,0.31048047,0.80231876,0.13244994
-7737.87627735,0.39598514,0.56474082,0.34312539
-6672.01717165,0.50612036,0.12534506,0.50421540
-6109.92234922,0.56384831,0.00054915,0.56384827
-5640.69188166,0.57349248,0.01811657,0.57345742
-5303.97623251,0.61744190,0.00056553,0.61744187
-5146.49731104,0.68969550,0.00063170,0.68969546
-5088.89217435,0.66743045,0.00084698,0.66743038
-4997.51334237,0.67868712,0.11516455,0.67748912
-5119.52152584,0.64367618,0.16746223,0.64100209
-4937.45440479,0.71253262,0.00065264,0.71253259
-4903.76705594,0.72349539,0.00066272,0.72349535
-4959.95387025,0.71019811,0.00085022,0.71019805
-4934.51399831,0.70481821,0.00064556,0.70481818
-4766.31991240,0.75327785,0.00072204,0.75327780
-4761.41897443,0.75820869,0.00069446,0.75820865
-4761.88047491,0.76098690,0.00069710,0.76098686
-4758.58996746,0.75433959,0.00069092,0.75433955
-4764.25456457,0.75875274,0.00069496,0.75875271
-4838.60226193,0.73576812,0.00067394,0.73576808
-4770.27431285,0.75458527,0.00069115,0.75458523
-4775.95968944,0.75864223,0.00088793,0.75864217
-4914.93999530,0.72424067,0.00066335,0.72424064
-4920.31972913,0.72224150,0.00066153,0.72224147
-4898.63525109,0.73161155,0.00067013,0.73161151
-4910.30839497,0.72476100,0.00066383,0.72476096
-5100.48336494,0.68335850,0.00062590,0.68335846
-5344.80388132,0.59960762,0.16684287,0.59675734
-5133.91556928,0.66414887,0.00060833,0.66414883
-5207.86237847,0.66970596,0.00061340,0.66970592
-5313.36934568,0.63210062,0.25964823,0.62553384
-5729.76963911,0.57707599,0.00052856,0.57707596
-6113.65541345,0.56139086,0.00073169,0.56139081
-6826.97592893,0.37785261,0.67981940,0.29352798
-8255.32362160,0.31019784,0.73802026,0.17175607
0.00000000,0.00000000,0.00000000,0.00000000
-9851.29925250,0.37322386,0.65560806,0.29435160
-10223.40286909,0.28167272,0.75518162,0.09735431
-10965.13671806,0.43404637,0.41740177,0.40872213
-12000.59805869,0.35497540,0.68027849,0.26328146
-12108.36790518,0.46488231,0.13909373,0.46232623
-12406.43352984,0.45045340,0.30665308,0.43748011
-12756.01634461,0.40507235,0.54800050,0.35678607
-12949.74564236,0.44368750,0.23359693,0.43608953
-13101.18976101,0.38949372,0.59503789,0.32913792
-13638.95376135,0.34099942,0.69591936,0.23864910
-13543.28269372,0.38850452,0.52925300,0.34150028
-13107.53757494,0.42478561,0.43606231,0.39642074
-13091.75037665,0.41033816,0.49815097,0.37145456
-13009.96861171,0.46708788,0.08089126,0.46622904
-12899.44768166,0.41703244,0.52530518,0.37431635
-12728.99764568,0.47575783,0.23150360,0.46880727
-12743.23205987,0.50007397,0.07770644,0.49933384
-12441.87064101,0.50882361,0.00078522,0.50882353
-12330.06191990,0.46805359,0.28945845,0.45695772
-12353.18687030,0.44771875,0.38211252,0.42727726
-12238.73052328,0.40888318,0.50785796,0.36822587
-12098.94375858,0.36118061,0.68140071,0.27124497
-11035.83256880,0.48754766,0.31566342,0.47486462
-9534.06498360,0.30796909,0.74626375,0.16316720
-9400.67671329,0.42999334,0.47578267,0.39643922
-9395.64455643,0.33439878,0.64088350,0.24800789
-7495.84261826,0.50713592,0.08840876,0.50619104
-7145.58295397,0.47030076,0.38962589,0.45009587
-6425.89430357,0.54153080,0.00049601,0.54153077
-6042.28637367,0.56672348,0.00051909,0.56672345
-5752.52656249,0.58523760,0.00053604,0.58523757
-5556.41157001,0.60276147,0.00055209,0.60276144
-5409.85000402,0.60785187,0.00055676,0.60785184
-5298.91473583,0.62845051,0.17874877,0.62532874
-5234.34564222,0.67023107,0.00061388,0.67023103
-5161.01148914,0.67416110,0.23289962,0.66921485
-5084.15857775,0.72252564,0.00066179,0.72252560
-5079.46500343,0.72532417,0.00066434,0.72532413
-5128.08879439,0.70989364,0.00065020,0.70989360
-5113.44862435,0.71691368,0.00065695,0.71691365
-5149.58296602,0.68630595,0.00063063,0.68630592
-4960.52709032,0.75427697,0.00069090,0.75427693
-4969.12525956,0.75949418,0.00069565,0.75949414
-4970.78872413,0.75917439,0.00069535,0.75917435
-4978.72836995,0.75304958,0.00068976,0.75304954
-4982.27172635,0.75669016,0.00069307,0.75669012
-4977.38046515,0.75897432,0.00073038,0.75897428
-4977.52200976,0.75767443,0.00069398,0.75767439
-4975.95591554,0.75847377,0.00069471,0.75847373
-4976.54399611,0.75753214,0.00069384,0.75753210
-4974.46525278,0.75689911,0.00069328,0.75689907
-4971.01023402,0.75742953,0.00069374,0.75742949
-5065.16435237,0.72704559,0.00068917,0.72704555
-5117.47559504,0.71463483,0.00087411,0.71463476
-5150.30537299,0.70673324,0.00064736,0.70673321
-5093.33265015,0.72484097,0.00066390,0.72484094
-5138.37702985,0.70959801,0.00064997,0.70959797
-5247.03567956,0.67986264,0.00062270,0.67986261
-5331.95757821,0.65888873,0.00060349,0.65888870
-5506.17027845,0.60486237,0.00055400,0.60486234
-5644.68903803,0.61545667,0.00056374,0.61545664
-5854.42176706,0.59419695,0.00054428,0.59419692
-6138.46001566,0.56932723,0.00052147,0.56932720
-6563.87558066,0.53841786,0.00049315,0.53841783
-7270.46703284,0.48448426,0.23559216,0.47741575
-8124.28857796,0.37890035,0.63156145,0.30774002
-8522.75356985,0.35479053,0.64739470,0.27300940
-9294.26894860,0.47388074,0.26191691,0.46492946
-10133.27444267,0.35534622,0.54210703,0.30045071
-11383.30943343,0.39286095,0.68409258,0.31146726
-10795.46535852,0.35817990,0.77011342,0.23588385
-12240.31030121,0.45194538,0.43086331,0.42604382
-12302.26280998,0.45960755,0.41022421,0.43660546
-12522.40984553,0.45776757,0.41780914,0.43378221
-12706.46189802,0.47645289,0.23715022,0.46916727
-12978.86315905,0.49396311,0.08266662,0.49311502
-12903.00337888,0.44449907,0.43466445,0.41765429
-12982.27273070,0.49236108,0.00278760,0.49236012
-13077.78012849,0.47453825,0.10020132,0.47324054
-13132.45999952,0.44681456,0.35947600,0.42873469
-13230.27623703,0.45334788,0.26429177,0.44381038
-13588.09333959,0.46385040,0.04559231,0.46357584
-13516.40327489,0.39114410,0.55796078,0.33890556
-12736.64755987,0.38116573,0.60078235,0.31791860
-12893.50900052,0.43900613,0.40069248,0.41600296
-12908.27383409,0.43498469,0.38681266,0.41337965
-12647.24447489,0.40738116,0.50787751,0.36655397
-12148.59340816,0.43936479,0.37548801,0.41924932
-11928.01398351,0.40184680,0.55386153,0.35199777
-11398.87406874,0.48819430,0.00053469,0.48819426
-11405.80228152,0.36525369,0.67834468,0.27756387
-10807.48493822,0.43835585,0.27223957,0.42787479
-11209.71992736,0.28214066,0.73972925,0.11212239
-7348.33098350,0.29264500,0.78839305,0.09746568
-6730.62915910,0.37010498,0.67592105,0.28462468
-6181.32180791,0.56199973,0.00082113,0.56199965
-5799.80023110,0.57877823,0.00053012,0.57877820
-5494.23242196,0.60167916,0.00055109,0.60167913
-5351.66484303,0.61794317,0.00074345,0.61794312
-5214.44004077,0.61583857,0.47794825,0.59268366
-5011.37947659,0.71983741,0.00066019,0.71983737
-5039.78967439,0.71120171,0.00065145,0.71120167
-4992.46497496,0.72254040,0.00066179,0.72254036
-4983.69950810,0.72807461,0.00066686,0.72807457
-4971.41463057,0.73087797,0.00066942,0.73087793
-5001.88614567,0.72323838,0.00066244,0.72323835
-4865.20174991,0.75802269,0.00069429,0.75802265
-4863.60835459,0.75796704,0.00069424,0.75796700
-4856.88163793,0.75725199,0.00069359,0.75725195
-4860.37231741,0.75763591,0.00069396,0.75763587
-4858.73825543,0.75821850,0.00069448,0.75821846
-4864.94616872,0.75714378,0.00069348,0.75714374
-4864.36088629,0.75812246,0.00069439,0.75812242
-4867.83487651,0.75885369,0.00069506,0.75885366
-4977.74629979,0.72854785,0.00066729,0.72854782
-4995.81560246,0.72494213,0.00066400,0.72494209
-5023.83158264,0.71913851,0.00065867,0.71913847
-5009.95234687,0.72458679,0.00066366,0.72458676
-5033.54250382,0.71555521,0.00065539,0.71555517
-5075.10206640,0.70318567,0.04621098,0.70299964
-5285.13782235,0.64376126,0.00156623,0.64376103
-5407.52411319,0.61345884,0.00056191,0.61345881
-5600.97268292,0.58662857,0.00053731,0.58662854
-5872.97063956,0.57647246,0.00052800,0.57647243
-6299.80587804,0.54705435,0.07256400,0.54646448
-6753.42018829,0.38924459,0.66845351,0.31108626
-7283.39296120,0.37334859,0.80349014,0.24556794
0.00000000,0.00000000,0.00000000,0.00000000
-10757.14680102,0.47444634,0.30196672,0.46252492
-12264.46868724,0.33540061,0.61983659,0.25579169
-11680.28895838,0.48908888,0.12557529,0.48711006
-11825.70655987,0.46581278,0.29065529,0.45456869
-12310.91352531,0.43078921,0.48160954,0.39644135
-12333.47724981,0.48399569,0.16757797,0.48042870
-12905.62218274,0.46604622,0.11174321,0.46440228
